id_evento_std,nombre_evento_class,artistas_evento_std,nombre_evento_std,curador,organizadores_std,Lugar_std,pais,ciudad,mes_inicio,año_inicio,tipo_evento_naturaleza,tipo_evento_participacion,tipo_evento_espacio_tiempo,tipos_criterio_evento
17,"Proyecto Pentágono - Actos de fabulación : arte, cuerpo y pensamiento - itinerante - 2000","María Teresa Hincapié;Álvaro Restrepo; Daniel Zuluaga; María Teresa Hincapié; María José Arjona; Rolf Abderhalden; Raúl Naranjo; Sylvia Aseneyba Sánchez; María Esther Peña; Alonso Zuluaga; Alfonso Suárez; Rodrigo Soler; Grupo A-Clon; Fernando Pertuz; Edwin Miguel Jimeno; Erika Mabel Jaramillo; Baldomero Beltrán; Helena Producciones; Maarlan Ampudia; Eduardo Mondragón; Luz Fanny Forero; María Angélica Medina; Liliana Abaunza;  Gustavo Villa; Asdrúbal Medina","Proyecto Pentágono - Actos de fabulación : arte, cuerpo y pensamiento","Consuelo Pabón","Ministerio de Cultura de Colombia","Museo de Arte Moderno La Tertulia",Colombia,Cali,7,2000,exposición,colectiva,itinerante,curador
18,"Proyecto Pentágono - Después del limite, dibujo y pintura - itinerante - 2000","Luis Fernando Roldán ;Beatriz González; Bernando Salcedo; Antonio José Caro; Miguel Ángel Rojas;Óscar Muñoz; Carlos Rojas; Johanna Calle; Danilo Dueñas; María Elvira Escallón; Rodrigo Facundo; Luis Hernándo Giraldo; Jaime Ireguí; Víctor Laignelet; Luis Luna; Delcy Morelos; Beltrán Obregón; Rafael Ortiz; Gloria Posada; Guillermo Quintero; Carlos Arturo Salas Silva; Germán Toloza; Carlos Uribe; María Fernanda Zuluaga","Proyecto Pentágono - Después del limite, dibujo y pintura","María Iovino","Ministerio de Cultura de Colombia","Museo de Arte Contemporáneo El Minuto de Dios",Colombia,Bogotá,6,2000,exposición,colectiva,itinerante,curador
21,"Proyecto Pentágono - Historias, escenas e intervalos: fotografía y video - itinerante - 2000","Benjamín de la Calle; Carmenza Estrada; Adriana Arenas; Andrés Burbano; Fredy Arias; Lino Lara; Miguel Ángel Rojas; Juan Manuel Echavarría; Germán Martínez; Óscar Muñoz; Elizabeth Arboleda; Lorena Monsave; Jorge Yoani Ruíz; Leonardo Herrera; Patricia Bravo; Juan Fernando Ospina; Beltrá Obregón; Adolfo Cifuentes; Alejandro Mancera; Carlos Arturo Salazar Silva; Clemencia Poveda; Clemencia Echeverri; Diego García; Diego Campo; Luis Ospina; Carlos Mayolo;  Édgar Quiroz; Marcelo A. Villada; Gilles Charalambos; Rodrigo Facundo ","Proyecto Pentágono - Historias, escenas e intervalos: fotografía y video","Juan Fernando Herrán","Ministerio de Cultura de Colombia","Museo de Arte Moderno de Barranquilla",Colombia,Barranquilla,7,2000,exposición,colectiva,itinerante,curador
24,"Proyecto Pentágono - Materialismos, Imágenes en 3D - itinerante - 2000","Beatriz González; Dorís Salcedo; María Fernanda Cardoso; María Clara Piñeyro; Andrea Echeverri; Antonio Melo; John Edwar González; Alejandro Nieto; Juan D. Medina; María Teresa Corrales; Sammy Delgado; Ernesto Ordoñez; Claudía Sarria; Álvaro Bernal; Grupo Utopía; Nadín Ospina; Elías Heim; Rodolofo Galindo; Carlos Restrepo; Silvía Gómez; Imelda Villamizar; Germán Martínez; Jorge Torres","Proyecto Pentágono - Materialismos, Imágenes en 3D","Jaime Cerón; Humberto Junca","Ministerio de Cultura de Colombia","Museo de Arte Moderno La Tertulia",Colombia,Cali,7,2000,exposición,colectiva,itinerante,curador
297,"Punto de Apoyo - Medellín - 1994","José Horacio Martínez ;Rafael Ortiz ","Punto de Apoyo",,"Centro Colombo Americano de Medellín","Centro Colombo Americano - Medellín",Colombia,Medellín,10,1994,exposición,colectiva,temporal,
298,"Pure/ White/ Art/Sale - Bogotá - 2000","Leonardo Herrera;Wilson Díaz","Pure/ White/ Art/Sale",,"Pure White Hennessy Cognac","Almancen Cha, Cha",Colombia,Bogotá,5,2000,exposición,colectiva,temporal,
299,"Quince Nuevas Expresiones - Bogotá - 1989","Ana María Rueda ;","Quince Nuevas Expresiones",,"Galería Diners","Galería Diners",Colombia,Bogotá,2,1989,exposición,colectiva,temporal,
422,"Rafael Ortiz  - Ejercicios de Calentamiento - Bogotá - 1997","Rafael Ortiz ","Ejercicios de Calentamiento",,Colcultura,"Galería Espacio Vacío",Colombia,Bogotá,7,1997,exposición,individual,temporal,
423,"Rafael Ortiz  - El pensamiento del día - Bogotá - 1994","Rafael Ortiz ","El pensamiento del día","Comentario Editorial: Javier Gil","Galería El Museo","Galería El Museo",Colombia,Bogotá,6,1994,exposición,individual,temporal,"Comentario Editorial"
300,"Raúl Cristancho, Víctor Laignelet, Miguel Ángel Rojas - Cali - 1988","Miguel Ángel Rojas ;Raúl Cristancho; Víctor Laignelet; Miguel Ángel Rojas","Raúl Cristancho, Víctor Laignelet, Miguel Ángel Rojas",,"Galería La Ventana","Galería La Ventana",Colombia,Cali,5,1988,exposición,colectiva,temporal,
301,"Realidad y representación - Cartagena - 1981","Miguel Ángel Rojas ;","Realidad y representación",,"Museo de Arte Moderno","Museo de Arte Moderno de Cartagena",Colombia,Cartagena,,1981,exposición,colectiva,temporal,
25,"Recordar es Vivir  - itinerante - 1999","Luis Fernando Roldán ;","Recordar es Vivir ",,"Ministerio de Cultura de Colombia","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,10,1999,exposición,colectiva,itinerante,
302,"Recreaciones, versiones colombianas de la historia del arte  - Bogotá - 1997","José Antonio Suárez ;Beatriz González;Fernando Botero; Santiago Cárdenas;Álvaro Barrios; Francisco López; Juan Cárdenas; Luciano Jaramillo; Enrique Grau; Ana Mercedes Hoyos; Gustavo Zalamea Traba","Recreaciones, versiones colombianas de la historia del arte ","Germán Rubiano Caballero","Centro Colombo Americano de Bogotá","Centro Colombo Americano - Bogotá",Colombia,Bogotá,9,1997,exposición,colectiva,temporal,curador
26,"Rojo sobre rojo : Johnnie Walker en las Artes, programa anual, Johnnie Walker Red Label, 1997-1998 - itinerante - 1998","Jorge Julián Aristizábal; Carlos Blanco Ruiz; Patricia Bravo; Johanna Calle; María Teresa Cano; Raúl Cristancho; Jaime Alberto Franco; Olga Lucía García; Jaime Ireguí; Víctor Laignelet; Luz Ángela Lizarazo; Germán Londoño; Cristina Llano; José Horacio Martínez; Delcy Morelos; Ana Claudia Múnera; Beltrán Obregón; Rafael Ortiz; Nadín Ospina; Luis Fernando Roldán; Ana María Rueda; Carlos Arturo Salas Silva; Gabriel Silva; Fernando Uhía;Esteban Villa Doutreligne; Rafael Ortiz; Luis Fernando Roldán;Wilson Díaz;José Horacio Martínez ;Luz Ángela Lizarazo ;Rosemberg Sandoval; Johanna Calle","Rojo sobre rojo : Johnnie Walker en las Artes, programa anual, Johnnie Walker Red Label, 1997-1998","Catherine David;Ivo Mesquita;Carolina Ponce de León","Johnnie Walker Red Label","Casa de Moneda",Colombia,Bogotá,2,1998,exposición,colectiva,itinerante,curador
303,"Salón 80 de pintores Vallecaucanos - Cali - 1980","Jorge Montealegre;Otilia Hernández;Luis Mario Murillo; Jorge Montealegre; Jaime Wiesner; Luis C. Palacios","Salón 80 de pintores Vallecaucanos",,"Centro Colombo Americano de Cali","Centro Colombo Americano - Cali",Colombia,Cali,,1980,salón,colectiva,temporal,
304,"Salón 87 de pintores del occidente colombiano - Cali - 1987","Jorge Montealegre;Fernando de la Cruz Gallardo; Soraya Amashta; James Moncada Esquivel; Walter Tello; Lucila Negret; Roberto Molano; Anthony Echeverry; Juan Fernando Polo; María Helena Duque; Ximena Gonzalez; Ana Lucía Amézquita; Jorge Montealegre; Óscar Betancourt; Carmen Noemi Pellegrini; Carlos Alberto Lopez Arango","Salón 87 de pintores del occidente colombiano",,"Centro Colombo Americano de Cali","Centro Colombo Americano - Cali",Colombia,Cali,9,1987,salón,colectiva,temporal,
85,"Salón Ciudades Confederadas- Inmersión en Cali - Cali - 1996","Juan Fernando Mejía;Ricardo Lemos; Duberney Marín; Liliana Vergara; Harold Jiménez Canizales; Wilson Díaz; Carlos Jacanamijoy; Diana Liz Miles; Margarita Cortés; Gloria Palacio; Florencia Buenaventura; Juan Fernando Mejía","Salón Ciudades Confederadas- Inmersión en Cali","Eugenio Sanchez ","Gobernación del Valle del Cauca","Palacio de San Francisco",Colombia,Cali,5,1996,salón,colectiva,periodica,curador
305,"Saltando Matones - Bogotá - 1996","Wilson Díaz;Juan Fernando Mejía","Saltando Matones",,"Galería El Museo","Galería El Museo",Colombia,Bogotá,10,1996,exposición,colectiva,temporal,
306,"Saltando Matones - Cali - 1996","Wilson Díaz;Juan Fernando Mejía","Saltando Matones",,Proartes,"Casa Proartes",Colombia,Cali,10,1996,exposición,colectiva,temporal,
86,"Segunda muestra interna - Cali - 1997","Leonardo Herrera;","Segunda muestra interna",,"Galería de Bellas Artes","Galería de Bellas Artes",Colombia,Cali,,1997,exposición,colectiva,periodica,
307,"Seis Artistas Colombianos - Cali - 1975","Ever Astudillo; Alfredo Guerrero; Óscar Muñoz; Maripaz Jaramillo; Maríana Varela;Phanor León","Seis Artistas Colombianos",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1975,exposición,colectiva,temporal,
87,"Selección artistas Bienal de Bogotá - Bogotá - 1996","Pablo Van Wong ;","Selección artistas Bienal de Bogotá",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,,1996,bienal,colectiva,periodica,
308,"Selección gráfica - Bogotá - 1980","Miguel Ángel Rojas ;","Selección gráfica",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,,1980,exposición,colectiva,temporal,
310,"Señalamientos - Cali - 1994","César Alfaro Mosquera;Carlos Quintero;Ellen Martan;Jorge Acero Laschevsky;Janeth Blanco;Marcela Villa;Liliana Vergara",Señalamientos,"Miguel González","Centro Colombo Americano de Medellín; Cámara de Comercio de Cali","Cámara de Comercio de Cali",Colombia,Cali,2,1994,exposición,colectiva,temporal,curador
311,"Señales - Cali - 1995","Jorge Acero Laschevsky;Carlos Fernando Quintero; Duberney Marín; Liliana Vergara",Señales,,"Galería El Museo","Galería El Museo - Cali",Colombia,Cali,8,1995,exposición,colectiva,temporal,
309,"Sensaciones - Bogotá - 1995","Luis Fernando Roldán ;",Sensaciones,,"Galería El Museo","Galería El Museo",Colombia,Bogotá,11,1995,exposición,colectiva,temporal,
312,"Silent Night - Cali - 1998","Leonardo Herrera;","Silent Night",,"Forum Club Bar","Forum Club Bar",Colombia,Cali,,1998,exposición,colectiva,temporal,
313,"Sobre La Muerte - Cali - 2000","José Guadalupe Posada; José Clemente Orozco; Grupo Semefo ; Herman Braun-Vega; Antonio Frasconi; Luis Camnitzer ; Roser Bru; Roberto Matta; Eugenio Dittborn; Gracia Barrios; Oswaldo Guayasamín ; Rolando Peña ; María Thereza Negreiros; Roy Lichtenstein; Robert Rauschenberg; Linda Troeller ; Pedro Alcántara Herrán; Beatriz González; Rodrigo Facundo; Leonardo Herrera; Elías Heim; Jaime González; Óscar Muñoz; Alonso Quijano; Alicia Barney; Enrique Grau; Víctor Laignelet; Juan Antonio Roda; Mercedes Sebastián; Rosemberg Sandoval; Alicia Viteri; Gustavo Zalamea Traba; Luis Caballero; Luis Fernando Escobar; Leonel Góngora; José Horacio Martínez; Becky Mayer; María José Morales; Augusto Rendón; Johnny Rasmussen;Fernando Arias ","Sobre La Muerte","Miguel González","Museo de Arte Moderno La Tertulia; Ministerio de Cultura de Colombia;ATMA Fundación de la fotografía y la imagen","Museo de Arte Moderno La Tertulia",Colombia,Cali,2,2000,exposición,colectiva,temporal,curador
314,"Sobre Papel - Cali - 1988","Ever Astudillo ;Édgar Álvarez; Cristina Llano; Vivian Monsalve; Óscar Muñoz; Rodolfo Vélez","Sobre Papel","Miguel González","Galería La Ventana","Galería La Ventana",Colombia,Cali,9,1988,exposición,colectiva,temporal,curador
88,"Solidarte 97 - Bogotá - 1997","Ana María Rueda ;Jim Amaral; Olga de Amaral; Álvaro Barrios; Daniéle Bessudo; Luis Caballero; Luz Helena Caballero; Santiago Cárdenas; Antonio José Caro; John Castles; Jaime Alberto Franco; Consuelo Gómez; Enrique Grau; Catherine Gutbub; Manuel Hernández; Ana Mercedes Hoyos; Luciano Jaramillo; Maripaz Jaramillo; Víctor Laignelet; Luz Ángela Lizarazo; Luis Luna; David Manzur; José Horacio Martínez; Diego Mazuera; Catalina Mejía; Édgar Negret; Sophie Negrin; Vicky Newman; Ana Patricia Palacios; Luis Fernando Peláez; Eduardo Ramírez Villamizar; Juan Antonio Roda; Carlos Rojas; Miguel Ángel Rojas; Luis Fernando Roldán; Carlos Arturo Salas Silva; Bernardo Salcedo; Fanny Sanín; Gabriel Silva; Alberto Sojo; José Antonio Suárez; Patricia Tavera; María Teresa Vieco; Hugo Zapata; Johanna Calle; Diana Drews; Natalia Granada; Silvia Krohne; Rosario López; Juan Fernando Mejía; Mariángela Méndez; Delcy Morelos; Lucas Ospina; Manuel Romero; Fernando Uhía; María Fernanda Zuluaga","Solidarte 97",,"Fundación Francia Solidaria en Colombia","Galería El Museo",Colombia,Bogotá,,1997,exposición,colectiva,periodica,
315,"Status.quo.co - Bogotá - 1999","Miguel Ángel Rojas ;Beatriz González; José Alejandro Restrepo; Juan Fernando Herrán; Wilson Díaz ; Adriana Arenas",Status.quo.co,,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,11,1999,exposición,colectiva,temporal,
89,"Subasta por la Solidaridad - Bogotá - 1997","Cristina Llano;Juan Fernando Mejía; Eduardo Ramírez Villamizar; David Manzur; Enrique Grau; Fernando Botero; Carlos Arturo Salas Silva; Hugo Zapata; Nadín Ospina; Vicky Neuman; Ana Mercedes Hoyos; Jimmy Almaral.","Subasta por la Solidaridad",,"Banco de Santander ; Galería El Museo",Bogotá,Colombia,Bogotá,6,1997,subasta,colectiva,periodica,
90,"Tercera Muestra Interna - Cali - 1997","Leonardo Herrera;","Tercera Muestra Interna",,"Galería de Bellas Artes","Galería de Bellas Artes",Colombia,Cali,,1997,exposición,colectiva,periodica,
91,"The Iv International Shoebox Sculpture - Hawaii - 1990","Pablo Van Wong ;","The Iv International Shoebox Sculpture",,"Universidad de Hawaii","Universidad de Hawaii","Estados Unidos ",Hawaii,,1990,exposición,colectiva,periodica,
316,"Tiranía e Intimidad - Popayán  - 1998","Ana María Millán ;","Tiranía e Intimidad","Guillermo Marín","Banco del Estado ","Banco del Estado ",Colombia,"Popayán ",,1998,exposición,colectiva,temporal,curador
317,"Tres aproximaciones a la pintura - Bogotá - 1995","José Horacio Martínez ;Diego Mazuera; Jaime Alberto Franco","Tres aproximaciones a la pintura",,"Galería El Museo","Galería El Museo",Colombia,Bogotá,,1995,exposición,colectiva,temporal,
318,"Últimos cantos del gallo nórdico  - Bogotá - 1995","Pablo Van Wong ;","Últimos cantos del gallo nórdico ",,"Galería Valenzuela y Klenner","Galería Valenzuela y Klenner",Colombia,Bogotá,,1995,exposición,colectiva,temporal,
319,"Un arte para los años 80 - Bogotá - 1981","Miguel Ángel Rojas ;","Un arte para los años 80",,"Galería Garcés Velásquez","Galería Garcés Velásquez",Colombia,Bogotá,,1981,exposición,colectiva,temporal,
92,"V Bienal Americana de Artes Gráficas - Cali - 1986","Ever Astudillo ;Eduardo Audivert; Luis Benedit; Sergio Camporeale; Américo Castilla; Delia Cugat; Ana Eckell; Mercedes Estévez; Liliana Porter; Armando Rearte; Antonio Seguí; Clorindo Testa ; Rodrigo Andrade; Rubem Campos Grillo; Tancredo De Araújo; Jadir Freire; Teófilo do Espiritu Santo; Jacqueline Leirner; Carlos Martins; Mónica Nador; Paulo Guilherme Paes; Heloisa María Pini; Daniel Senise; María Tomaselli Cirne Lima; Walter Bachinski; Harold Klunder; Richard Pottruff ; Pedro Alcántara Herrán; Diego Arango; Ever Astudillo; Flor María Bouhot; Luis Caballero; Santiago Cárdenas; Dicken Castro; José Claroz; María Cristina Cortés; Carlos Duque; Umberto Giangrandi; Beatriz González; Marta Granados; Enrique Grau; Lorenzo Jaramillo; Maripaz Jaramillo; Gloria Cecilia Matallana; Jaime Mendoza; Óscar Muñoz; Mario Ossaba; Luis Fernando Peláez; Juanita Pérez; Ómar Rayo; Francisco Restrepo; Miguel Ángel Rojas; Carlos Arturo Salazar Silva; Lucy Tejada; Bibiana Vélez; Alicia Viteri; Gustavo Zalamea Traba; Nirma Zárate ; Roberto Fabelo; Tonel; Flavio Garciandía; Julio Larraz; Emilio Sánchez ; Gracia Barrios; Eugenio Dittborn; Benjamín Lira; Pedro Millar Mardones Osvaldo Peña; Benito Rojo; Francisco Javier Smythe; Francisca Sutil; Alicia Vega; Lucía Waiser ; Marco Alvarado; Pablo Barriga; Eduardo Morán; Nicolás Svistoonoff; Hernán Zúñiga ; James Brown; Chuck Close; Agnes Denes; Jim Dine; Kenneth Hale; Al Held; Louise Nevelson; Don Nice; Ed Paschke; Carole Ceborowski; Lee N. Smith III; Steven Sorman; Robert Stackhouse ; Rodolfo Abularach; Luis Díaz ; Eduardo Cohen; Juan Manuel de la Rosa; Francisco Gallardo; Luis J. Gutiérrez; Jorge Robelo; Jorge Yazpik ; Luitgardo Broce; Tabo Toral ; Bernard Dreyfus; Edith Jiménez; Ricardo Migliorisi ; Alselmo Carrera Rojas; Gerardo Chávez; Elda Di Malio; Julia Navarrete; Rosi Schwartzman; Martha Bertiz ; Myrna Báez; Rafael Rivera Rosa; Francisco Rodón; Javier Suárez; Juan Ramón Velásquez ; Ada Balcacer; Ramón Oviedo; Rosa Tavárez ; Valerie Brathwaite ; Gladys Afamado; Luis Camnitzer; Álvaro Carmenes; Héctor Contte Pau; José Gamarra; Óscar Dante Larroca; María Elena Molinari ; Marietta Berman; Teresa Casanova; Mietek Detyniecki; Susy Iglicki; Antonio Lazo; Víctor Varela; Eduardo Arroyo; Juan Barjola; Manuel Boix; José Caballero; Juan Manuel Caneja; Rafael Canogar; Alfonso Fraile; JUan Genovés; Luis Gordillo; Josep Guinovart; Joan Hernández Pijuán; José Hernández; Manuel Mompo; Lucio Muñoz; Guillermo Pérez Villalta; Albert Rafols Casamada; Manuel Valdés; Darío Villalba ","V Bienal Americana de Artes Gráficas",,"Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,10,1986,bienal,colectiva,periodica,
93,"V Bienal de Arte de Bogotá - Bogotá - 1996","Franklin Aguirre; Fernando Arias; Germán Botero; María Fernanda Cardoso; Danilo Dueñas; Leonel Galeano; Consuelo Gómez; Elías Heim; Juan Fernando Herrán; María Teresa Hincapié; María Adelaida López; Oswaldo Maciá; Delcy Morelos; Ana Claudia Múnera; Óscar Muñoz; Mario Opazo; Nadín Ospina; Lucas Ospina; Gloria Posada; Natalia Restrepo; Miguel Ángel Rojas; Luis Fernando Roldán; Carlos Arturo Salas Silva; José Alejandro Restrepo","V Bienal de Arte de Bogotá",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,10,1996,bienal,colectiva,periodica,
94,"V Festival Inernacional de Arte de Cali - Nueva pintura: Bolivia, Colombia, Ecuador, Panamá, Perú, Venezuela - Cali - 1991","Julián Aristizábal; Marcelo Aguirre; Cynthia Capriata; Catalina Cárdenas; Isabel de Obaldia; Danilo Dueñas; Ignacio Espla; Angeles Fabri; Pilar Flores; Jaime Ireguí; Jenny Jaramillo; Víctor Laignelet; Francisco Liu; Luis Luna; Cristina Llano; Patricia Maríaca; Hernán Pazos; Luis Fernando Roldán; Jaime Romero; Carlos Arturo Salas Silva; Carlos Arturo Salazar Silva; Ejti Stih; Diego Sarmiento; Eduardo Tokeshi; Tabo Toral; León Trujillo; Gaston Ugalde; Santiago Uribe Holguín; Roberto Valcarcel; Marcia Valladares; Alejandro Vasquez; Patricia Vega Alicia Viteri; Bruno Zepelli; Carlos Serpa","V Festival Inernacional de Arte de Cali - Nueva pintura: Bolivia, Colombia, Ecuador, Panamá, Perú, Venezuela","Pedro Querejazú; Elida Román; Alicia Viteri; María Elena Jarrín; Cecilia Ayala ; Miguel González","Museo de Arte Moderno La Tertulia; Proartes","Museo de Arte Moderno La Tertulia",Colombia,Cali,4,1991,festival,colectiva,periodica,curador
95,"V Salón de Octubre - Cali - 2000","Óscar Becerra; Harold Jiménez Canizales; Miguel Böhmer Ángel; Ana María Millán; Jorge Acero Laschevsky","V Salón de Octubre","Miguel González","Cámara de Comercio de Cali; Banco de la República; Instituto Departamental de Bellas Artes; Proartes; Dirección de Cultura de Cali; Fondo de promoción de la Cultura Museo Arqueológico La Merced; ATMA Fundación de la fotografía y la imagen; Centro Cultural Comfandi; Asociación de cámaras de comercio del suroccidente ASOCAMARAS","Cámara de Comercio de Cali",Colombia,Cali,10,2000,salón,colectiva,periodica,curador
102,"V Salón Regional de Artistas - Cali - 1992","Pablo Van Wong ;Martha Posso Rosero; Víctor Raúl Cárdenas Cabal; Julieta Gómez Quinchía; Héctor Fabio Oviedo; Ricardo Mosquera; Jorge Alberto Montealegre; César Alfonso Mosquera; Edison Pacheco; Silvia Patiño; Jorge Acero Laschevsky;Guillermo Peña Medina; Wilson Díaz; Tulio Vergara Hoyos;Cristina Llano;José Horacio Martínez ","V Salón Regional de Artistas",,"Cámara de Comercio; Colcultura; Comisión V Centenario ","Cámara de Comercio de Cali",Colombia,Cali,4,1992,salón,colectiva,periodica,
103,"V Salón Regional de Artistas - Medellín  - 1992","Ana Claudia Múnera;","V Salón Regional de Artistas",,"Museo de Arte Moderno de Medellín","Biblioteca Pública Piloto",Colombia,"Medellín ",,1992,salón,colectiva,periodica,
320,"Versión Libre y Espontánea - Cali - 2000","José Horacio Martínez ;Pedro Alcántara Herrán; Diego Pombo","Versión Libre y Espontánea","Carlos Fernando Quintero","Sala concertada con Ministerio de Cultura de Colombia y Dirección de Cultura de Cali","Teatro Salamandra",Colombia,Cali,6,2000,exposición,colectiva,temporal,curador
104,"VI Bienal de Arte de Bogotá - Bogotá - 1998","Juan Fernando Mejía;Rolf Abderhalden;  Luz Mercedes Arango;Guillermo Quintero ; Alicia Barney; Carlos Blanco Ruiz; Patricia Bravo; Beltrán Obregón; Luz Ángela Lizarazo; Jorge González; Clemencia Echeverri; Juan Fernando Mejía; Guillermo Marín","VI Bienal de Arte de Bogotá",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,11,1998,bienal,colectiva,periodica,
105,"VI Bienal de La Habana  - La Habana - 1997","Ana Claudia Múnera;Óscar Muñoz","VI Bienal de La Habana ",,"Centro Wifredo Lam","Centro Wifredo Lam","Cuba ","La Habana",,1997,bienal,colectiva,periodica,
106,"VI Festival Internacional de Arte de Cali - Pulsiones - Cali - 1993","Pablo Van Wong ;Fernando Arias; Martha Combariza; María Dolores Garcés; Elías Heim; Becky Mayer; Óscar Muñoz; Juan Andrés Posada; José Alejandro Restrepo; Miguel Ángel Rojas; Dorís Salcedo; Alicia Barney","VI Festival Internacional de Arte de Cali - Pulsiones","Miguel González","Proartes; Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1993,festival,colectiva,periodica,curador
107,"VI Salón Regional de Artistas - Zona 3 - Medellín  - 1993","Ana Claudia Múnera;","VI Salón Regional de Artistas - Zona 3",,"Museo de Arte Moderno de Medellín ; Biblioteca Pública Piloto ; Colcultura ; Concejo Municipal - Comisión Asesora para la Cultura","Biblioteca Pública Piloto",Colombia,"Medellín ",9,1993,salón,colectiva,periodica,
109,"VI Salón Regional de Artistas - Zona 5 - Pasto - 1993","Cristina Llano;","VI Salón Regional de Artistas - Zona 5",,"Banco de la República - Pasto","Banco de la República - Pasto",Colombia,Pasto,,1993,salón,colectiva,periodica,
110,"VII Bienal de Arte de Bogota - Bogotá - 2000","Rosario López;","VII Bienal de Arte de Bogota",,"Museo de Arte Moderno de Bogotá","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,10,2000,bienal,colectiva,periodica,
111,"VII Festival Internacional de Arte de Cali - Comportamiento del Paisaje - Cali - 1995","Antonio José Caro;Andrés de Santa María; Luis Núñez Borda; Ricardo Borrero; Jesús María Zamora; Domingo Moreno Otero; Ricardo Gómez Campuzano; Efraim Martínez; Ignacio Gómez Jaramillo; Carlos Correa; Gonzalo Ariza; Alejandro Obregón; Alfonso Quijano Acero; María Thereza Negreiros; Augusto Rendón; Ana Mercedes Hoyos; Álvaro Barrios; Antonio Barrera; Ever Astudillo; Alicia Barney","VII Festival Internacional de Arte de Cali - Comportamiento del Paisaje","Miguel González","Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1995,festival,colectiva,periodica,curador
112,"VII Salón Atenas - Bogotá - 1981","Jaime Gómez; Mónica Negret; Julián Posada; Pedro Ramos; Patricia Restrepo; Ana María Rueda; Rosemberg Sandoval ; Fabiola Sequera","VII Salón Atenas","Eduardo Serrano Rueda","Museo de Arte Moderno de Bogotá; Atenas Publicidad","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,,1981,salón,colectiva,periodica,curador
113,"VII Salón de Arte Joven Santa Fe de Bogotá - Bogotá - 1998","Ana Claudia Múnera;","VII Salón de Arte Joven Santa Fe de Bogotá",,"Galería Santa Fe","Galería Santa Fe - Planetario Distrital",Colombia,Bogotá,,1998,salón,colectiva,periodica,
114,"VII Salón Regional de Artistas - Zona 3 - Roldanillo - 1995","Cristina Llano;","VII Salón Regional de Artistas - Zona 3",,"Museo Rayo; Colcultura ","Museo Rayo",Colombia,Roldanillo,8,1995,salón,colectiva,periodica,
115,"VIII Festival de Arte de Cali - Imaginación y Fantasia  - Cali - 1997","Alicia Barney ;Alicia Barney; Juan Fernando Mejía; Wilson Díaz; Leonel Galeano; Elías Heim; Óscar Muñoz; Mario Opazo; Lucas Ospina; Nadín Ospina; Luis Fernando Roldán","VIII Festival de Arte de Cali - Imaginación y Fantasia ","Miguel González","Proartes; Museo de Arte Moderno La Tertulia","Museo de Arte Moderno La Tertulia",Colombia,Cali,5,1997,festival,colectiva,periodica,curador
116,"VIII Salón Atenas - Bogotá - 1982","María Evelia Marmolejo;Daniel Castro ; Luz Elena Castro ; Consuelo Gómez; Ricardo Gómez Campuzano; David Izquierdo; Karen Lamassonne; María Evelia Marmolejo; Nadín Ospina ; Jorge Pachón ; Santiago Uribe","VIII Salón Atenas","Eduardo Serrano Rueda","Museo de Arte Moderno de Bogotá; Atenas Publicidad","Museo de Arte Moderno de Bogotá",Colombia,Bogotá,11,1982,salón,colectiva,periodica,curador
117,"VIII Salón de Artistas Arturo y Rebeca Rabinovich - Medellín  - 1988","Ana Claudia Múnera;Liliana Acevedo; Viviana Ángel Chujfi; Alejandro Castaño; Álvaro Correa; Iván Darío Duque; Carlos Gómez; Jorge Gómez; Claudio González; Juan Fernando Herrán; Ana María Londoño; Carlos Enrique Mery; Ana Claudia Múnera; María Isabel Restrepo; Tulio Restrepo; Jorge Roberto Sarmiento; Ricardo Toledo","VIII Salón de Artistas Arturo y Rebeca Rabinovich","Jesús Gaviria;  ; Jesús Gaviria ; Álvaro Marín Vieco; Alberto Sierra Maya; Juan Guillermo Uribe; Jorge Velásquez;  Luis Fernando Valencia","Museo de Arte Moderno de Medellín ; Fundación Arturo y Rebeca Rabinovich","Museo de Arte Moderno de Medellín",Colombia,"Medellín ",11,1988,salón,colectiva,periodica,"jurado selección"
